district,week_id,start_date,end_date,Duration,T2M_max,T2M_min,T2M_avg,T2M_MAX_max,T2M_MAX_min,T2M_MAX_avg,T2M_MIN_max,T2M_MIN_min,T2M_MIN_avg,RH2M_max,RH2M_min,RH2M_avg,PRECTOTCORR_max,PRECTOTCORR_min,PRECTOTCORR_avg,month,monsoon_IM2,monsoon_NE,monsoon_SW,week_number,sin_week,cos_week,target,PRECTOTCORR_avg_lag_1,T2M_avg_lag_1,RH2M_avg_lag_1,PRECTOTCORR_avg_lag_2,T2M_avg_lag_2,RH2M_avg_lag_2,PRECTOTCORR_avg_lag_3,T2M_avg_lag_3,RH2M_avg_lag_3,PRECTOTCORR_avg_lag_4,T2M_avg_lag_4,RH2M_avg_lag_4,PRECTOTCORR_avg_lag_5,T2M_avg_lag_5,RH2M_avg_lag_5,PRECTOTCORR_avg_lag_6,T2M_avg_lag_6,RH2M_avg_lag_6
Kandy,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,26.73,20.6,22.317777777777778,26.73,20.6,22.317777777777778,26.73,20.58,22.285555555555558,100,75,93.44444444444444,10.18,0.0,2.945,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kegalle,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,24.99,19.74,21.380555555555553,24.99,19.74,21.380555555555553,24.99,19.69,21.348888888888887,98,77,92.16666666666667,15.39,0.0,3.5122222222222224,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kilinochchi,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,26.63,22.81,24.55944444444445,26.63,22.81,24.55944444444445,26.63,22.81,24.53388888888889,97,84,92.94444444444444,5.54,0.0,2.042222222222222,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurunegala,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,28.77,21.23,23.160555555555558,28.77,21.23,23.160555555555558,28.77,21.23,23.13388888888889,100,70,94.11111111111111,21.27,0.0,4.165555555555556,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mannar,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,26.62,24.27,25.551666666666662,26.62,24.27,25.551666666666662,26.62,24.27,25.532777777777778,92,79,86.83333333333333,2.5,0.0,0.7027777777777778,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matale,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,29.52,20.67,23.72388888888889,29.52,20.67,23.72388888888889,29.52,20.67,23.69611111111111,99,64,92.22222222222223,56.2,0.0,6.202222222222222,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matara,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,27.27,24.82,26.427222222222223,27.27,24.82,26.427222222222223,27.27,24.82,26.41722222222222,90,77,81.77777777777777,5.46,0.0,1.5444444444444445,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monaragala,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,29.62,22.07,24.277777777777782,29.62,22.07,24.277777777777782,29.62,22.07,24.239444444444445,99,67,89.55555555555556,8.32,0.0,2.792777777777778,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mullaitivu,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,27.1,24.33,26.17888888888889,27.1,24.33,26.17888888888889,27.1,24.33,26.173333333333332,92,77,81.88888888888889,3.81,0.0,1.411111111111111,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuwara Eliya,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,16.81,11.92,13.447222222222221,16.81,11.92,13.447222222222221,16.81,11.92,13.408333333333333,98,83,92.72222222222223,15.28,0.0,2.683888888888889,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polonnaruwa,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,29.19,21.23,24.230000000000004,29.19,21.23,24.230000000000004,29.19,21.23,24.214444444444446,99,71,91.44444444444444,30.23,0.0,4.028888888888889,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Puttalam,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,27.42,23.0,25.20388888888889,27.42,23.0,25.20388888888889,27.42,23.0,25.167222222222225,96,78,87.44444444444444,9.56,0.0,2.245,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ratnapura,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,28.55,22.44,24.34888888888889,28.55,22.44,24.34888888888889,28.55,22.44,24.31888888888889,100,79,94.05555555555556,6.7,0.0,2.488888888888889,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trincomalee,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,27.39,23.49,25.78388888888889,27.39,23.49,25.78388888888889,27.39,23.49,25.76055555555556,94,74,84.61111111111111,7.45,0.0,3.4850000000000008,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vavuniya,8,2026-02-16,2026-02-22, 2026-02-16 to 2026-02-22,28.79,21.98,24.172222222222224,28.79,21.98,24.172222222222224,28.79,21.98,24.139444444444443,100,66,91.22222222222223,4.78,0.0,1.2694444444444446,2,0,1,0,8,0.8229838658936564,0.5680647467311559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
